"ANALYTE_CHOICELIST_ID"|"DEP_PRIMARY_ANALYTE_NAME"|"SHORT_NAME"|"LONG_NAME"|"EPA_CODE_ID"|"BEGIN_DATE"|"CREATE_USER_NAME"|"CREATE_TS"|"END_DATE"|"MODIFY_USER_NAME"|"MODIFY_TS"
"295"|"Dioxathion"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"296"|"Isophorone"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"297"|"1,2-Dichloropropane"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"298"|"2-Butanone"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"299"|"1,1,2-Trichloroethane"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"300"|"Trichloroethene"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"301"|"1,1,2,2-Tetrachloroethane"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"302"|"Pentachloronitrobenzene"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"303"|"Acenaphthene"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"304"|"Diethyl phthalate"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"305"|"Di-n-Butyl phthalate"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"306"|"Phenanthrene"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"307"|"Butyl benzyl phthalate"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"308"|"N-Nitrosodiphenylamine"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"309"|"Azinphos methyl"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"310"|"Fluorene"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"311"|"Carbazole"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"312"|"2,6-Dichlorophenol"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"313"|"Hexachlorobutadiene"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"314"|"Pentachlorophenol"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"315"|"2,4,6-Trichlorophenol"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"316"|"2-Nitroaniline"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"317"|"2-Nitrophenol"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"318"|"Dinoseb"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"319"|"1-Methylnaphthalene"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"320"|"Naphthalene"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"321"|"2-Methylnaphthalene"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"322"|"2-Chloronaphthalene"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"323"|"2-Naphthylamine"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"324"|"Methapyrilene"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"325"|"3,3'-Dichlorobenzidine"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"326"|"Biphenyl"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"327"|"4-Aminobiphenyl"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"328"|"Benzidine"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"329"|"2,4,5-TP"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"330"|"2,4,5-T"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"331"|"Safrole"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"332"|"2,4-D"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"333"|"2,4-DB"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"334"|"Xylene, o-"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"335"|"2-Methylphenol"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"336"|"2-Chlorotoluene"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"337"|"1,2-Dichlorobenzene"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"338"|"o-Toluidine"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"339"|"2-Chlorophenol"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"340"|"1,2,4-Trimethylbenzene"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"341"|"1,2,4,5-Tetrachlorobenzene"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"342"|"2,4,5-Trichlorophenol"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"343"|"1,2,3-Trichloropropane"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"344"|"Dichlofenthion"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"345"|"Isopropylbenzene"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"346"|"Acetophenone"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"347"|"Nitrobenzene"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"348"|"3-Nitroaniline"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"349"|"1,3,5-Trinitrobenzene"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"350"|"5-Nitro-o-toluidine"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"351"|"1,3-Dinitrobenzene"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"352"|"4-Nitrophenol"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"353"|"Ethylbenzene"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"354"|"Styrene"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"355"|"Benzyl alcohol"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"356"|"N-Nitrosopiperidine"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"357"|"Fenuron"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"358"|"4-Bromophenyl phenyl ether"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"359"|"Azobenzene"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"360"|"n-Propylbenzene"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"361"|"n-Butylbenzene"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"362"|"2,4-Dimethylphenol"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"363"|"4-Chlorotoluene"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"364"|"4-Methylphenol"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"365"|"1,4-Dichlorobenzene"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"366"|"4-Chloroaniline"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"367"|"1,2-Dibromoethane"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"368"|"Acrolein"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"369"|"1,2-Dichloroethane"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"370"|"Acrylonitrile"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"371"|"Tetraethyl pyrophosphate"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"372"|"Vinyl acetate"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"373"|"4-Methyl-2-pentanone"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"374"|"3-Methylphenol"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"375"|"1,3,5-Trimethylbenzene"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"376"|"Bromobenzene"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"377"|"Toluene"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"378"|"Chlorobenzene"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"379"|"Thiophenol"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"380"|"2-Chloroethylvinyl ether"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"381"|"Pyridine"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"382"|"Bis(2-chloroethyl)ether"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"383"|"Bis(2-chloroethoxy)methane"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"384"|"Propoxur"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"385"|"Endosulfan"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"386"|"Dicofol"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"387"|"Fensulfothion"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"388"|"Aldicarb"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"389"|"Dichlone"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"390"|"Bis(2-ethylhexyl)phthalate"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"391"|"Di-n-Octyl phthalate"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"392"|"Hexachlorobenzene"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"393"|"Anthracene"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"394"|"Dichlorprop"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"395"|"Isosafrole"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"396"|"1,2,4-Trichlorobenzene"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"397"|"2,4-Dichlorophenol"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"398"|"2,4-Dinitrotoluene"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"399"|"Malathion"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"400"|"Simazine"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"401"|"Diphenylamine"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"402"|"Propham"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"403"|"1,2-Diphenylhydrazine"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"404"|"Hydroquinone"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"405"|"Dibromochloromethane"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"406"|"Demeton-S"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"407"|"Tetrachloroethene"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"408"|"Pyrene"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"409"|"1,4-Naphthoquinone"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"410"|"Dimethyl phthalate"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"411"|"Dibenzofuran"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"412"|"Captan"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"413"|"1-Naphthylamine"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"414"|"sec-Butylbenzene"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"415"|"Dicrotophos"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"416"|"1,3-Dichloropropane"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"417"|"Kepone"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"418"|"Endothall"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"419"|"Merphos"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"420"|"trans-1,2-Dichloroethene"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"421"|"Benzo(g,h,i)perylene"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"422"|"Indeno(1,2,3-cd)pyrene"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"423"|"Perylene"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"424"|"Benzo(b)fluoranthene"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"425"|"Fluoranthene"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"426"|"Benzo(k)fluoranthene"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"427"|"Acenaphthylene"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"428"|"Chrysene"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"429"|"Dibenz(a,j)acridine"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"430"|"Methyl parathion"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"431"|"Phorate"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"432"|"Demeton-O"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"433"|"Disulfoton"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JAN-2014 00:00:00"|"WIN_USER_LOAD"|"25-APR-2017 00:00:00"|""|""|""
"436"|"Sucralose"|"Not Reported"|"Not Reported"|"Not Reported"|"24-JUN-2017 00:00:00"|"ZIMMERMAN_JM"|"24-JUN-2017 22:33:59"|""|""|""
"437"|"Nitrogen- Organic"|"Not Reported"|"Not Reported"|"Not Reported"|"01-JUL-2017 00:00:00"|"ZIMMERMAN_JM"|"01-JUL-2017 00:00:00"|"27-NOV-2017 05:00:00"|"ZIMMERMAN_JM"|"27-NOV-2017 08:03:33"
"438"|"Alkalinity, Bicarbonate"|"Not Reported"|"Not Reported"|"Not Reported"|"07-AUG-2017 00:00:00"|"ZIMMERMAN_JM"|"07-AUG-2017 11:44:04"|""|""|""
"439"|"Alkalinity, Carbonate"|"Not Reported"|"Not Reported"|"Not Reported"|"07-AUG-2017 00:00:00"|"ZIMMERMAN_JM"|"07-AUG-2017 11:44:23"|""|""|""
"440"|"Alkalinity, Hydroxide"|"Not Reported"|"Not Reported"|"Not Reported"|"07-AUG-2017 00:00:00"|"ZIMMERMAN_JM"|"07-AUG-2017 11:44:47"|""|""|""
"441"|"MCPP"|"Not Reported"|"Not Reported"|"Not Reported"|"07-AUG-2017 00:00:00"|"ZIMMERMAN_JM"|"07-AUG-2017 11:45:09"|""|""|""
"442"|"MCPA"|"Not Reported"|"Not Reported"|"Not Reported"|"07-AUG-2017 00:00:00"|"ZIMMERMAN_JM"|"07-AUG-2017 11:45:40"|""|""|""
"443"|"Primidone"|"Not Reported"|"Not Reported"|"Not Reported"|"07-AUG-2017 00:00:00"|"ZIMMERMAN_JM"|"07-AUG-2017 11:46:00"|""|""|""
"444"|"Carbamazepine"|"Not Reported"|"Not Reported"|"Not Reported"|"07-AUG-2017 00:00:00"|"ZIMMERMAN_JM"|"07-AUG-2017 11:46:22"|""|""|""
