"LABORATORY_ID"|"SHORT_NAME"|"LONG_NAME"|"LAB_APPROVED_IND"|"MODIFY_USER_NAME"|"MODIFY_TS"|"BEGIN_DATE"|"END_DATE"|"PRIOR_LAB_NAMES"
"285"|"E87892"|"ANALYTICAL MANAGEMENT LABORATORIES, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"286"|"E97665"|"ANALYTICAL MOBILE SERVICES, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"287"|"E81384"|"ANALYTICAL SERVICES CORPORATION"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"288"|"E87315"|"ANALYTICAL SERVICES, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"289"|"E87585"|"ANALYTICAL SERVICES, INC. - GREENVILLE"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"290"|"E87764"|"ANALYTICS CORPORATION"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"291"|"E87893"|"ANATEK LABS, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"292"|"E85433"|"ANTI-POLLUTION ASSOCIATES, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"293"|"E83265"|"AQUA PURE WATER & SEWAGE SERVICE, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"294"|"E86771"|"AQUA TECH ENVIRONMENTAL LABORATORIES #1 - MARION"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"295"|"E87776"|"AQUA TECH ENVIRONMENTAL LABORATORIES #2 - MELMORE"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"296"|"E87842"|"AQUATECH ENVIRONMENTAL SERVICES, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"297"|"E87636"|"ASCI CORPORATION - ENVIRONMENTAL TESTING LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"298"|"E87621"|"AUBURN ENVIRONMENTAL CONSULTING AND TESTING"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"299"|"E87805"|"BARRY A. VITTOR & ASSOCIATES, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"300"|"E41292"|"BAY COUNTY ENVIRONMENTAL LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"301"|"E81590"|"BAY ENVIRONMENTAL LABORATORY INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"302"|"E87556"|"BECKTON ENVIRONMENTAL LABORATORIES"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"303"|"E85086"|"BENCHMARK EA SOUTH"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"304"|"E84167"|"BENCHMARK ENVIROANALYTICAL, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"305"|"E86618"|"BIG LAKE LABORATORIES, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"306"|"E83283"|"BOTTORF ASSOCIATES, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"307"|"E53268"|"BREVARD COUNTY WATER RESOURCES LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"308"|"E46053"|"BROWARD COUNTY DEPARTMENT OF PLANNING AND ENVIRONMENTAL PROTECTION"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"309"|"E56441"|"BROWARD COUNTY OFFICE OF ENVIRONMENTAL SERVICES LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"310"|"E86035"|"BROWARD TESTING LABORATORY, LTD."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"311"|"E87808"|"BWXT SERVICES, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"312"|"E84432"|"CARGILL FERTILIZER,  INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"313"|"E82591"|"CCDA WATERS, L.L.C."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"314"|"E87573"|"CEIMIC CORPORATION"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"315"|"E54436"|"CHARLOTTE COUNTY UTILITIES - EAST PORT LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"316"|"E82405"|"EUROFINS MADISON"|"Y"|"NELSON_JM"|"19-MAR-2024 11:32:57"|"01-JAN-2014 00:00:00"|""|"CHEMSULTANTS, INC.\FLOWERS CHEMICAL LABS - NORTH"
"317"|"E53258"|"CITY OF ALTAMONTE SPRINGS ENVIRONMENTAL LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"318"|"E53844"|"CITY OF APOPKA WASTEWATER TREATMENT FACILITY LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"319"|"E54266"|"CITY OF AUBURNDALE WASTEWATER LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"320"|"E56386"|"CITY OF BOCA RATON QUALITY CONTROL LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"321"|"E56739"|"CITY OF BOYNTON BEACH WATER PLANT"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"322"|"E54461"|"CITY OF BRADENTON WATER RECLAMATION LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"323"|"E54712"|"CITY OF BRADENTON WATER TREATMENT PLANT LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"324"|"E53449"|"CITY OF CAPE CANAVERAL WASTEWATER TREATMENT PLANT"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"325"|"E55261"|"CITY OF CAPE CORAL WATER RECLAMATION LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"326"|"E54020"|"CITY OF CLEARWATER - MARSHALL STREET WATER POLLUTION CONTROL LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"327"|"E54021"|"CITY OF CLEARWATER WATER POLLUTION CONTROL LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"328"|"E53263"|"CITY OF COCOA BEACH WATER RECLAMATION LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"329"|"E53727"|"CITY OF COCOA WATER TREATMENT PLANT"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"330"|"E53073"|"CITY OF DAYTONA BEACH ENVIRONMENTAL MONITORING LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"331"|"E56716"|"CITY OF DEERFIELD BEACH WATER TREATMENT PLANT"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"332"|"E53362"|"CITY OF DELAND ENVIRONMENTAL SERVICES LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"333"|"E56367"|"CITY OF DELRAY BEACH ENVIRONMENTAL SERVICES LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"334"|"E54508"|"CITY OF DUNEDIN WASTEWATER TREATMENT PLANT"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"335"|"E53785"|"CITY OF EDGEWATER - ALAN R. THOMAS WATER TREATMENT PLANT"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"336"|"E53480"|"CITY OF EDGEWATER ADVANCED WASTEWATER TREATMENT PLANT"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"337"|"E54211"|"CITY OF ENGLEWOOD WATER DISTRICT"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"338"|"E53443"|"CITY OF EUSTIS WASTEWATER TREATMENT PLANT"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"339"|"E52335"|"CITY OF FERNANDINA BEACH WASTEWATER TREATMENT PLANT"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"340"|"E56084"|"CITY OF FORT LAUDERDALE ENVIRONMENTAL LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"341"|"E55517"|"CITY OF FORT MYERS, CENTRAL LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"342"|"E51279"|"CITY OF FORT WALTON BEACH ENVIRONMENTAL LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"343"|"E52741"|"CITY OF GAINESVILLE MURPHREE WATER TREATMENT PLANT"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"344"|"E51310"|"CITY OF GRACEVILLE WASTEWATER TREATMENT PLANT LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"345"|"E54373"|"CITY OF HAINES CITY WASTEWATER TREATMENT PLANT"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"346"|"E56744"|"CITY OF HALLANDALE WATER TREATMENT PLANT"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"347"|"E53445"|"CITY OF HOLLY HILL WATER & WASTEWATER TREATMENT PLANT LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"348"|"E56407"|"CITY OF HOLLYWOOD, FLORIDA UTILITIES LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"349"|"E53311"|"CITY OF KISSIMMEE S. BERMUDA WATER RESOURCES DEPT. - ENVIRONMENTAL LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"350"|"E56760"|"CITY OF LAKE WORTH WATER TREATMENT PLANT LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"351"|"E54728"|"CITY OF LAKELAND -THOMAS B. WILLIAMS WATER TREATMENT PLANT"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"352"|"E54180"|"CITY OF LAKELAND WASTEWATER TREATMENT PLANT - GLENDALE"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"353"|"E54364"|"CITY OF LARGO WASTEWATER TREATMENT PLANT"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"354"|"E53306"|"CITY OF LEESBURG WASTEWATER UTILITY LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"355"|"E56131"|"CITY OF MARGATE UTILITIES"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"356"|"E51497"|"CITY OF MARY ESTHER WASTEWATER TREATMENT PLANT"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"357"|"E53332"|"CITY OF MELBOURNE WASTEWATER TREATMENT COMPLIANCE MONITORING LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"358"|"E53730"|"CITY OF MELBOURNE WATER TREATMENT PLANT LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"359"|"E56565"|"CITY OF MIRAMAR WEST WATER TREATMENT PLANT"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"360"|"E55200"|"CITY OF NAPLES CENTRAL LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"361"|"E54346"|"CITY OF NEW PORT RICHEY WASTEWATER TREATMENT PLANT"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"362"|"E53732"|"CITY OF NEW SMYRNA BEACH WATER TREATMENT PLANT LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"363"|"E56721"|"CITY OF NORTH LAUDERDALE WATER PLANT"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"364"|"E56733"|"CITY OF NORTH MIAMI BEACH QUALITY CONTROL LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"365"|"E56722"|"CITY OF NORTH MIAMI WATER TREATMENT PLANT"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"366"|"E53377"|"CITY OF OCALA WATER RECLAMATION FACILITY #2 - WATER QUALITY LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"367"|"E54309"|"CITY OF OLDSMAR WASTEWATER TREATMENT PLANT"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"368"|"E53087"|"CITY OF ORLANDO IRON BRIDGE LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"369"|"E53343"|"CITY OF ORMOND BEACH PUBLIC UTILITIES"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"370"|"E52474"|"CITY OF PALATKA WASTEWATER TREATMENT PLANT"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"371"|"E53491"|"CITY OF PALM BAY UTILITIES CORPORATION"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"372"|"E56726"|"CITY OF PALM SPRINGS WATER TREATMENT PLANT"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"373"|"E51269"|"CITY OF PANAMA CITY AREA ENVIRONMENTAL LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"374"|"E56300"|"CITY OF PEMBROKE PINES WASTEWATER TREATMENT PLANT"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"375"|"E56402"|"CITY OF PLANTATION UTILITIES DEPARTMENT LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"376"|"E56172"|"CITY OF POMPANO BEACH PUBLIC WORKS WATER TREATMENT PLANT LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"377"|"E53504"|"CITY OF PORT ORANGE RECLAIMED WATER PLANT"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"378"|"E51289"|"CITY OF PORT ST. JOE WASTEWATER TREATMENT PLANT LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"379"|"E56718"|"CITY OF PORT ST. LUCIE UTILITY SYSTEMS DEPARTMENT"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"380"|"E55724"|"CITY OF PUNTA GORDA WATER TREATMENT PLANT"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"381"|"E56264"|"CITY OF ROYAL PALM BEACH UTILITIES DEPT. WASTEWATER TREATMENT PLANT LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"382"|"E53372"|"CITY OF SANFORD WATER RECLAMATION FACILITY LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"383"|"E54348"|"CITY OF SARASOTA WASTEWATER TREATMENT PLANT LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"384"|"E52408"|"CITY OF ST. AUGUSTINE WATER POLLUTION CONTROL LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"385"|"E54743"|"CITY OF ST. PETERSBURG - COSME WATER TREATMENT PLANT LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"386"|"E56158"|"CITY OF SUNRISE UTILITIES LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"387"|"E51259"|"CITY OF TALLAHASSEE WATER QUALITY LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"388"|"E56725"|"CITY OF TAMARAC UTILITIES LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"389"|"E54737"|"CITY OF TAMPA WATER QUALITY LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"390"|"E54369"|"CITY OF TARPON SPRINGS WASTEWATER TREATMENT PLANT"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"391"|"E53313"|"CITY OF TAVARES WASTEWATER UTILITIES LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"392"|"E53121"|"CITY OF TITUSVILLE BLUE HERON WATER RECLAMATION PLANT"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"393"|"E54326"|"CITY OF VENICE WATER RECLAMATION LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"394"|"E53303"|"CITY OF VERO BEACH ENVIRONMENTAL CONTROL LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"395"|"E43877"|"CITY OF VERO BEACH, WASTEWATER TREATMENT PLANT"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"396"|"E54466"|"CITY OF WAUCHULA WASTEWATER TREATMENT PLANT"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"397"|"E56065"|"CITY OF WEST PALM BEACH EAST CENTRAL WASTEWATER PLANT"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"398"|"E56738"|"CITY OF WEST PALM BEACH PUBLIC UTILITIES WATER LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"399"|"E54490"|"CITY OF WILDWOOD WASTEWATER TREATMENT PLANT"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"400"|"E53321"|"CITY OF WINTER GARDEN WASTEWATER POLLUTION CONTROL FACILITY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"401"|"E54305"|"CITY OF WINTER HAVEN WASTEWATER TREATMENT PLANT #2 - LAKE CONINE"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"402"|"E54066"|"CITY OF WINTER HAVEN WASTEWATER TREATMENT PLANT #3"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"403"|"E53246"|"CITY OF WINTER PARK CENTRAL UTILITIES LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"404"|"E53136"|"CITY OF WINTER PARK ESTATES LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"405"|"E53416"|"CITY OF WINTER SPRINGS WASTEWATER RECLAMATION FACILITY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"406"|"E45464"|"COLLIER COUNTY POLLUTION CONTROL LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"407"|"E55750"|"COLLIER COUNTY REGIONAL WATER PLANT LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"408"|"E55471"|"COLLIER COUNTY WATER RECLAMATION LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"409"|"E87203"|"COLUMBIA ANALYTICAL SERVICES -  REDDING CA"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"410"|"E82502"|"ALS ENVIRONMENTAL - JACKSONVILLE"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|"COLUMBIA ANALYTICAL SERVICES, INC. - FL"
"411"|"E87674"|"COLUMBIA ANALYTICAL SERVICES, INC. - NY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"412"|"E87611"|"COLUMBIA ANALYTICAL SERVICES, INC. - TX"|"N"|"ZIMMERMAN_JM"|"05-SEP-2018 11:05:17"|"01-JAN-2014 00:00:00"|""|""
"413"|"E87412"|"COLUMBIA ANALYTICAL SERVICES, INC. - WA"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"414"|"E87047"|"COMPUCHEM, A DIVISION OF LIBERTY ANALYTICAL CORP."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"415"|"E84365"|"CONSTELLATION TECHNOLOGY CORPORATION"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"416"|"E87889"|"CON-TEST  ANALYTICAL LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"417"|"E87571"|"COSPER ENVIRONMENTAL SERVICES, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"418"|"E87619"|"CSRA ANALYTICAL LABORATORIES, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"419"|"E46126"|"DADE COUNTY DEPARTMENT OF ENVIRONMENTAL RESOURCES MANAGEMENT (DERM)"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"420"|"E93745"|"DARDEN RESTAURANTS, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"421"|"E87633"|"DAVIS & FLOYD, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"422"|"E84108"|"DAVIS ANALYTICAL LABORATORIES, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
