"WATERBODY_ID"|"LONG_NAME"|"BEGIN_DATE"|"END_DATE"|"MODIFY_USER_NAME"|"MODIFY_TS"
"4295"|"STAKE CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"4296"|"STATION BRANCH"|"01-JAN-2014 00:00:00"|""|""|""
"4297"|"STILL CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"4298"|"STRAWBERRY CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"4299"|"TAN VAT BRANCH"|"01-JAN-2014 00:00:00"|""|""|""
"4300"|"TAN YARD CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"4301"|"THREE HOLLOW CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"4302"|"THREE HOLLOW HEAD"|"01-JAN-2014 00:00:00"|""|""|""
"4304"|"TOM KING BAYOU"|"01-JAN-2014 00:00:00"|""|""|""
"4307"|"TRUETT BRANCH"|"01-JAN-2014 00:00:00"|""|""|""
"4308"|"TURKET CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"4310"|"TYRE CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"4311"|"WARNER CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"4312"|"WASTEWAY BRANCH"|"01-JAN-2014 00:00:00"|""|""|""
"4313"|"WEAVER CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"4314"|"WEEK CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"4316"|"WEST BRANCH LIGHTWOOD KNOT CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"4317"|"WEST DOG CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"4318"|"WHACKUP CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"4319"|"WHEELER BRANCH"|"01-JAN-2014 00:00:00"|""|""|""
"4320"|"WHIDDEN BRANCH"|"01-JAN-2014 00:00:00"|""|""|""
"4321"|"WHITE HEAD SPRING BRANCH"|"01-JAN-2014 00:00:00"|""|""|""
"4322"|"WHITEWATER CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"4323"|"WILBURN BRANCH"|"01-JAN-2014 00:00:00"|""|""|""
"4324"|"WILDCAT SLOUGH"|"01-JAN-2014 00:00:00"|""|""|""
"4325"|"WISE CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"4326"|"WOLFTRAP BRANCH"|"01-JAN-2014 00:00:00"|""|""|""
"4327"|"YATES CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"4328"|"YELLOW BLUFF CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"4329"|"BREAKFAST BRANCH"|"01-JAN-2014 00:00:00"|""|""|""
"4337"|"FAKAHATCHEE RIVER"|"01-JAN-2014 00:00:00"|""|""|""
"4338"|"FENHOLLOWAY RIVER"|"01-JAN-2014 00:00:00"|""|""|""
"4339"|"HILLSBORO RIVER"|"01-JAN-2014 00:00:00"|""|""|""
"4343"|"MOULTEN SLOUGH CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"4344"|"PATTERSON BRANCH"|"01-JAN-2014 00:00:00"|""|""|""
"4345"|"PENNYWINKLE BAY"|"01-JAN-2014 00:00:00"|""|""|""
"4346"|"PETERSON BAY"|"01-JAN-2014 00:00:00"|""|""|""
"4347"|"PINEY WOODS BAY"|"01-JAN-2014 00:00:00"|""|""|""
"4348"|"PLUMMER SWAMP"|"01-JAN-2014 00:00:00"|""|""|""
"4349"|"POWERS BAY"|"01-JAN-2014 00:00:00"|""|""|""
"4350"|"RATTLESNAKE POND"|"01-JAN-2014 00:00:00"|""|""|""
"4351"|"REED BRANCH SWAMP"|"01-JAN-2014 00:00:00"|""|""|""
"4352"|"REEDY SWAMP"|"01-JAN-2014 00:00:00"|""|""|""
"4353"|"RICE CREEK SWAMP"|"01-JAN-2014 00:00:00"|""|""|""
"4354"|"ROCK PRAIRIE"|"01-JAN-2014 00:00:00"|""|""|""
"4355"|"SAN PEDRO BAY"|"01-JAN-2014 00:00:00"|""|""|""
"4356"|"SAND PRAIRIE"|"01-JAN-2014 00:00:00"|""|""|""
"4357"|"SANDERS HAMMOCK POND"|"01-JAN-2014 00:00:00"|""|""|""
"4358"|"SAPLIN BAY"|"01-JAN-2014 00:00:00"|""|""|""
"4359"|"SAW GRASS BAY"|"01-JAN-2014 00:00:00"|""|""|""
"4360"|"SAWGRASS STRAND"|"01-JAN-2014 00:00:00"|""|""|""
"4361"|"SWEETWATER STRAND"|"01-JAN-2014 00:00:00"|""|""|""
"4362"|"SWEETWATER SWAMP"|"01-JAN-2014 00:00:00"|""|""|""
"4363"|"TAYLOR BAY"|"01-JAN-2014 00:00:00"|""|""|""
"4364"|"TENMILE SWAMP"|"01-JAN-2014 00:00:00"|""|""|""
"4365"|"THE GRASSES"|"01-JAN-2014 00:00:00"|""|""|""
"4366"|"TIGER CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"4368"|"TOBACCO HOUSE POND"|"01-JAN-2014 00:00:00"|""|""|""
"4369"|"UPPER PETERSON BAY"|"01-JAN-2014 00:00:00"|""|""|""
"4370"|"WEEKS POND"|"01-JAN-2014 00:00:00"|""|""|""
"4371"|"WHITE OAK BRANCH"|"01-JAN-2014 00:00:00"|""|""|""
"4372"|"WIGGINS PRAIRIE"|"01-JAN-2014 00:00:00"|""|""|""
"4373"|"WILDER SWAMP"|"01-JAN-2014 00:00:00"|""|""|""
"4374"|"WOLF SAWGRASS POND"|"01-JAN-2014 00:00:00"|""|""|""
"4375"|"YATES SWAMP"|"01-JAN-2014 00:00:00"|""|""|""
"4377"|"LONG ISLAND MARSH"|"01-JAN-2014 00:00:00"|""|""|""
"4378"|"PINE LOG POND"|"01-JAN-2014 00:00:00"|""|""|""
"4379"|"POCOSON SWAMP"|"01-JAN-2014 00:00:00"|""|""|""
"4380"|"WACCASASSA FLATS"|"01-JAN-2014 00:00:00"|""|""|""
"4381"|"STRIPPER SWAMP"|"01-JAN-2014 00:00:00"|""|""|""
"4382"|"CUTOFF ISLAND"|"01-JAN-2014 00:00:00"|""|""|""
"4383"|"DEVILS OLD FIELD SWAMP"|"01-JAN-2014 00:00:00"|""|""|""
"4384"|"FIDDLESTRING BAY"|"01-JAN-2014 00:00:00"|""|""|""
"4385"|"FREEMAN BAY"|"01-JAN-2014 00:00:00"|""|""|""
"4386"|"JOHNSON JUNIPER SWAMP"|"01-JAN-2014 00:00:00"|""|""|""
"4387"|"LAKE KERR"|"01-JAN-2014 00:00:00"|""|""|""
"4388"|"OTTER BAY"|"01-JAN-2014 00:00:00"|""|""|""
"4389"|"SANDLIN BAY"|"01-JAN-2014 00:00:00"|""|""|""
"4390"|"SAPLIN HEAD SWAMP"|"01-JAN-2014 00:00:00"|""|""|""
"4391"|"SELLERS BEAR HOLE"|"01-JAN-2014 00:00:00"|""|""|""
"4392"|"CANOE LAKE STRAND"|"01-JAN-2014 00:00:00"|""|""|""
"4393"|"EAST HINSON STRAND"|"01-JAN-2014 00:00:00"|""|""|""
"4394"|"LITTLE CYPRESS SWAMP"|"01-JAN-2014 00:00:00"|""|""|""
"4395"|"ROCKY LAKE STRAND"|"01-JAN-2014 00:00:00"|""|""|""
"4396"|"SNOWDEN BAY"|"01-JAN-2014 00:00:00"|""|""|""
"4397"|"TRESTLE BAY SWAMP"|"01-JAN-2014 00:00:00"|""|""|""
"4398"|"TWELVEMILE SWAMP"|"01-JAN-2014 00:00:00"|""|""|""
"4410"|"827-238-A (HERNANDO)"|"01-JAN-2014 00:00:00"|""|""|""
"4411"|"ABYSS SPRING"|"01-JAN-2014 00:00:00"|""|""|""
"4412"|"ALIAH SPRING"|"01-JAN-2014 00:00:00"|""|""|""
"4413"|"ALLIGATOR HOLE SPRING"|"01-JAN-2014 00:00:00"|""|""|""
"4414"|"ARIPEKA SPRING #1"|"01-JAN-2014 00:00:00"|""|""|""
"4415"|"AUCILLA SPRING"|"01-JAN-2014 00:00:00"|""|""|""
"4416"|"BAPTIZING SPRING"|"01-JAN-2014 00:00:00"|""|""|""
"4417"|"BARKING SPRING"|"01-JAN-2014 00:00:00"|""|""|""
"4418"|"BARREL SPRING (ORANGE)"|"01-JAN-2014 00:00:00"|""|""|""
"4419"|"BEAVER CREEK SPRING"|"01-JAN-2014 00:00:00"|""|""|""
"4420"|"BELL SPRINGS (COLUMBIA)"|"01-JAN-2014 00:00:00"|""|""|""
"4421"|"BETEEJAY LOWER SPRING"|"01-JAN-2014 00:00:00"|""|""|""
"4422"|"BLACKWATER MINOR #3"|"01-JAN-2014 00:00:00"|""|""|""
"4423"|"BLUE GROTTO SPRING (MARION)"|"01-JAN-2014 00:00:00"|""|""|""
"4424"|"BLUFF SPRING (WASHINGTON)"|"01-JAN-2014 00:00:00"|""|""|""
"4425"|"BURNT SOCK SPRING"|"01-JAN-2014 00:00:00"|""|""|""
"4426"|"BUZZARD LOG SPRING (JEFFERSON)"|"01-JAN-2014 00:00:00"|""|""|""
"4427"|"CEDAR ISLAND SPRING (TAYLOR)"|"01-JAN-2014 00:00:00"|""|""|""
"4428"|"CEDAR ISLAND SPRING A (PASCO)"|"01-JAN-2014 00:00:00"|""|""|""
"4429"|"CENTER RUN SPRING #1"|"01-JAN-2014 00:00:00"|""|""|""
"4430"|"CHARLES SPRING"|"01-JAN-2014 00:00:00"|""|""|""
"4431"|"CHATTAHOOCHEE SPRING"|"01-JAN-2014 00:00:00"|""|""|""
"4432"|"CHICKEN BRANCH SPRING"|"01-JAN-2014 00:00:00"|""|""|""
"4433"|"COL1012971 (COLUMBIA)"|"01-JAN-2014 00:00:00"|""|""|""
"4434"|"COL101971 (COLUMBIA)"|"01-JAN-2014 00:00:00"|""|""|""
"4435"|"PEMBERTON CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"4440"|"THANKYOUMA'AM CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"4441"|"HAMPTON BRANCH"|"01-JAN-2014 00:00:00"|""|""|""
"4444"|"THORNTON BRANCH"|"01-JAN-2014 00:00:00"|""|""|""
"4447"|"CHULA VISTA BAYOU"|"01-JAN-2014 00:00:00"|""|""|""
"4449"|"COBB CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"4450"|"CHAIRES CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"4451"|"PITTS BAYOU"|"01-JAN-2014 00:00:00"|""|""|""
"4453"|"PARKS CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"4455"|"NORTH PRONG SAINT SEBASTIAN RIVER"|"01-JAN-2014 00:00:00"|""|""|""
"4457"|"LITTLE DOUBLE CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"4458"|"BEARMAN CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"4459"|"DEVON CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"4460"|"DRY FORD BRANCH"|"01-JAN-2014 00:00:00"|""|""|""
"4461"|"EAST BRANCH SOPCHOPPY RIVER"|"01-JAN-2014 00:00:00"|""|""|""
"4463"|"EATON CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"4464"|"FREEMAN CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"4465"|"HARLOW BRANCH"|"01-JAN-2014 00:00:00"|""|""|""
"4466"|"JOHNSON BRANCH"|"01-JAN-2014 00:00:00"|""|""|""
"4467"|"LITTLE OWL CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"4468"|"MCCOY BRANCH"|"01-JAN-2014 00:00:00"|""|""|""
"4470"|"PATSY BRANCH"|"01-JAN-2014 00:00:00"|""|""|""
"4471"|"POLK CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"4472"|"SHEPHERD SPRING CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"4473"|"SILVER GLENN SPRINGS RUN"|"01-JAN-2014 00:00:00"|""|""|""
"4475"|"TWO BARREL BRANCH"|"01-JAN-2014 00:00:00"|""|""|""
"4476"|"EAST RUN CRACKER BRANCH"|"01-JAN-2014 00:00:00"|""|""|""
"4477"|"KENTUCKY BRANCH"|"01-JAN-2014 00:00:00"|""|""|""
"4479"|"PAINES BRANCH"|"01-JAN-2014 00:00:00"|""|""|""
"4480"|"PELLICER CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"4481"|"HOURGLASS LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4482"|"HUNT POND"|"01-JAN-2014 00:00:00"|""|""|""
"4483"|"HUNTERS LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4484"|"LAKE IDLEWILD"|"01-JAN-2014 00:00:00"|""|""|""
"4485"|"IXLATER LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4486"|"JESSAMINE LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4487"|"JIM LONG LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4488"|"JOHANNAH LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4489"|"LAKE JOHIO"|"01-JAN-2014 00:00:00"|""|""|""
"4490"|"JUDE POND"|"01-JAN-2014 00:00:00"|""|""|""
"4491"|"JUG LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4492"|"LAKE JUNIATA"|"01-JAN-2014 00:00:00"|""|""|""
"4493"|"JUNIOR LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4494"|"KEMP POND"|"01-JAN-2014 00:00:00"|""|""|""
"4495"|"KNEE DEEP LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4496"|"LAK-A-WANA LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4497"|"LAMPS POND"|"01-JAN-2014 00:00:00"|""|""|""
"4498"|"LASSITER LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4499"|"LEHIGH LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4500"|"LIGHTER BAYOU"|"01-JAN-2014 00:00:00"|""|""|""
"4501"|"LIGHTER LOG POND"|"01-JAN-2014 00:00:00"|""|""|""
"4502"|"LITTLE BRUSHY POND"|"01-JAN-2014 00:00:00"|""|""|""
"4503"|"LITTLE GRASSY POND"|"01-JAN-2014 00:00:00"|""|""|""
"4504"|"LITTLE LAKE HAMILTON"|"01-JAN-2014 00:00:00"|""|""|""
"4506"|"LITTLE SAND POND"|"01-JAN-2014 00:00:00"|""|""|""
"4507"|"LOCH LEVEN"|"01-JAN-2014 00:00:00"|""|""|""
"4508"|"LORD LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4509"|"LOST BOY POND"|"01-JAN-2014 00:00:00"|""|""|""
"4510"|"LOUISA POND"|"01-JAN-2014 00:00:00"|""|""|""
"4511"|"LUKE LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4512"|"LAKE LUNTZ"|"01-JAN-2014 00:00:00"|""|""|""
"4513"|"LAKE MAC"|"01-JAN-2014 00:00:00"|""|""|""
"4514"|"LAKE MALTBIE"|"01-JAN-2014 00:00:00"|""|""|""
"4515"|"MANN POND"|"01-JAN-2014 00:00:00"|""|""|""
"4516"|"LAKE MANNING"|"01-JAN-2014 00:00:00"|""|""|""
"4517"|"LAKE MARAE"|"01-JAN-2014 00:00:00"|""|""|""
"4518"|"MARE PRAIRIE"|"01-JAN-2014 00:00:00"|""|""|""
"4519"|"LAKE MARIANA"|"01-JAN-2014 00:00:00"|""|""|""
"4522"|"MARY LOU LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4523"|"LAKE MAY"|"01-JAN-2014 00:00:00"|""|""|""
"4524"|"MCCAIN LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4525"|"MIDDLE FOX LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4526"|"MILE POND"|"01-JAN-2014 00:00:00"|""|""|""
"4527"|"MILLERS BAYOU"|"01-JAN-2014 00:00:00"|""|""|""
"4528"|"MILLIGAN POND"|"01-JAN-2014 00:00:00"|""|""|""
"4529"|"LAKE MITCHELL"|"01-JAN-2014 00:00:00"|""|""|""
"4530"|"LAKE MOBILE"|"01-JAN-2014 00:00:00"|""|""|""
"4531"|"LAKE MORALITY"|"01-JAN-2014 00:00:00"|""|""|""
"4532"|"MORRISON LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4533"|"MUDD LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4534"|"MULE POND"|"01-JAN-2014 00:00:00"|""|""|""
"4535"|"MURRAY POND"|"01-JAN-2014 00:00:00"|""|""|""
"4536"|"LAKE ASHTON"|"01-JAN-2014 00:00:00"|""|""|""
"4537"|"NEFF LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4538"|"LAKE NETTIE"|"01-JAN-2014 00:00:00"|""|""|""
"4539"|"NORTH BEAR LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4540"|"NOSE LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4542"|"OAKEY POND"|"01-JAN-2014 00:00:00"|""|""|""
"4544"|"LAKE OLIVE"|"01-JAN-2014 00:00:00"|""|""|""
"4545"|"LAKE OSCEOLA"|"01-JAN-2014 00:00:00"|""|""|""
"4546"|"OX LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4547"|"OYSTER POND"|"01-JAN-2014 00:00:00"|""|""|""
"4548"|"PACE LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4549"|"PAGE LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4550"|"PALATKA POND"|"01-JAN-2014 00:00:00"|""|""|""
"4551"|"PARKS LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4552"|"PASADENA LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4553"|"LAKE SARA"|"01-JAN-2014 00:00:00"|""|""|""
"4554"|"SARDEN LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4556"|"WINBURN POND"|"01-JAN-2014 00:00:00"|""|""|""
"4558"|"W B JORDON POND"|"01-JAN-2014 00:00:00"|""|""|""
"4559"|"MARY G MUNROE POND"|"01-JAN-2014 00:00:00"|""|""|""
"4560"|"VIOLETTA FARM POND"|"01-JAN-2014 00:00:00"|""|""|""
"4561"|"PITT LAND SLIDE POND"|"01-JAN-2014 00:00:00"|""|""|""
"4562"|"DURWOOD OWENS POND"|"01-JAN-2014 00:00:00"|""|""|""
"4563"|"F J BETTS POND"|"01-JAN-2014 00:00:00"|""|""|""
"4564"|"C W THOMAS LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4565"|"G W SEWELL POND"|"01-JAN-2014 00:00:00"|""|""|""
"4566"|"J C HEADLEY POND"|"01-JAN-2014 00:00:00"|""|""|""
"4567"|"J R ALFORD POND"|"01-JAN-2014 00:00:00"|""|""|""
"4568"|"A A HILTON POND"|"01-JAN-2014 00:00:00"|""|""|""
"4569"|"W H PEEPLES POND TWO"|"01-JAN-2014 00:00:00"|""|""|""
"4570"|"LEHIGH CEMENT COMPANY LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4571"|"BEANY POND"|"01-JAN-2014 00:00:00"|""|""|""
"4572"|"MILLY LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4573"|"LAKE SHARPE"|"01-JAN-2014 00:00:00"|""|""|""
"4574"|"LAKE FAN"|"01-JAN-2014 00:00:00"|""|""|""
"4575"|"PRAIRIE CREEK"|"01-JAN-2014 00:00:00"|""|""|""
"4576"|"LAKE BONITA"|"01-JAN-2014 00:00:00"|""|""|""
"4577"|"LIVE OAK ORCHARD POND"|"01-JAN-2014 00:00:00"|""|""|""
"4578"|"LAKE MAHAR"|"01-JAN-2014 00:00:00"|""|""|""
"4579"|"MERIDIAN LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4580"|"BRICKYARD LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4581"|"IOLA LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4582"|"LANDS LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4583"|"STILL LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4584"|"BEAKMAN LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4585"|"BOBCAT POND"|"01-JAN-2014 00:00:00"|""|""|""
"4586"|"LAKE BRYANT"|"01-JAN-2014 00:00:00"|""|""|""
"4587"|"CAMPBELL POND"|"01-JAN-2014 00:00:00"|""|""|""
"4588"|"COWPEN LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4589"|"DILLARD POND"|"01-JAN-2014 00:00:00"|""|""|""
"4590"|"LAKE ELDORADO"|"01-JAN-2014 00:00:00"|""|""|""
"4591"|"LAKE FAY"|"01-JAN-2014 00:00:00"|""|""|""
"4592"|"FIELDS LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4593"|"FISH TRAP POND"|"01-JAN-2014 00:00:00"|""|""|""
"4594"|"FORE LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4595"|"FRANKLIN POND"|"01-JAN-2014 00:00:00"|""|""|""
"4596"|"HIGHLOG LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4597"|"LITTLE CAMEL POND"|"01-JAN-2014 00:00:00"|""|""|""
"4598"|"LITTLE LAKE WEIR"|"01-JAN-2014 00:00:00"|""|""|""
"4599"|"LAKE LYNNE"|"01-JAN-2014 00:00:00"|""|""|""
"4600"|"MARSHALL LAKES"|"01-JAN-2014 00:00:00"|""|""|""
"4601"|"MCDOUGAL LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4602"|"MUD PRAIRIE LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4603"|"MUSCOGEE LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4604"|"LAKE NORRIS"|"01-JAN-2014 00:00:00"|""|""|""
"4605"|"OTTER LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4606"|"PARRAMORE PRAIRIE"|"01-JAN-2014 00:00:00"|""|""|""
"4607"|"SCHIMMERHORN LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4608"|"LAKE SIDNEY"|"01-JAN-2014 00:00:00"|""|""|""
"4610"|"SUMMIT POND"|"01-JAN-2014 00:00:00"|""|""|""
"4612"|"TIGERHEAD LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4613"|"LAKE UMATILLA"|"01-JAN-2014 00:00:00"|""|""|""
"4614"|"UNITY LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4615"|"O G STEELE POND"|"01-JAN-2014 00:00:00"|""|""|""
"4616"|"MOSS BLUFF POND"|"01-JAN-2014 00:00:00"|""|""|""
"4617"|"LAKE HELLEN BLAZES"|"01-JAN-2014 00:00:00"|""|""|""
"4618"|"BIG LAKE JOHNSON"|"01-JAN-2014 00:00:00"|""|""|""
"4619"|"LOST POND"|"01-JAN-2014 00:00:00"|""|""|""
"4620"|"LOVERS LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4623"|"LAKE ALTO"|"01-JAN-2014 00:00:00"|""|""|""
"4624"|"BUDDY POND"|"01-JAN-2014 00:00:00"|""|""|""
"4627"|"LAKE ELIN"|"01-JAN-2014 00:00:00"|""|""|""
"4629"|"GOODBYS LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4630"|"LAKE CLARK"|"01-JAN-2014 00:00:00"|""|""|""
"4631"|"LAKE SUZANNE"|"01-JAN-2014 00:00:00"|""|""|""
"4632"|"MOUNTAIN LODGE LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4633"|"TAYLOR CREEK RESERVOIR"|"01-JAN-2014 00:00:00"|""|""|""
"4634"|"CLASSY POND"|"01-JAN-2014 00:00:00"|""|""|""
"4635"|"COOKS MILL POND"|"01-JAN-2014 00:00:00"|""|""|""
"4636"|"EAST RIVER POOL"|"01-JAN-2014 00:00:00"|""|""|""
"4637"|"HANNAS MILLPOND"|"01-JAN-2014 00:00:00"|""|""|""
"4638"|"HEADQUARTERS POND"|"01-JAN-2014 00:00:00"|""|""|""
"4639"|"INTERLOCKING LAKES"|"01-JAN-2014 00:00:00"|""|""|""
"4640"|"JUNIPER LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4641"|"MURPHYS PONDS"|"01-JAN-2014 00:00:00"|""|""|""
"4643"|"LAKE OCTAHATECHEE"|"01-JAN-2014 00:00:00"|""|""|""
"4644"|"PICNIC LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4645"|"ROBERTS POND"|"01-JAN-2014 00:00:00"|""|""|""
"4646"|"ROUND BROWN POND"|"01-JAN-2014 00:00:00"|""|""|""
"4647"|"SHARON LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4648"|"SHEMONIE LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4649"|"SILVER LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4650"|"SPRING POND"|"01-JAN-2014 00:00:00"|""|""|""
"4651"|"STAR LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4653"|"WARD LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4654"|"WINQUIPIN LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4655"|"BEAR BAY"|"01-JAN-2014 00:00:00"|""|""|""
"4656"|"LAKE NEWMAN"|"01-JAN-2014 00:00:00"|""|""|""
"4657"|"LAKE TAHOE"|"01-JAN-2014 00:00:00"|""|""|""
"4658"|"LAKE SIENA"|"01-JAN-2014 00:00:00"|""|""|""
"4659"|"LITTLE LAKE X"|"01-JAN-2014 00:00:00"|""|""|""
"4660"|"PARADISE LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4661"|"PERSIMMON LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4662"|"PETTY GULF LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4663"|"PILCHER POND"|"01-JAN-2014 00:00:00"|""|""|""
"4664"|"PIPPIN LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4665"|"PLATT LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4666"|"POLECAT LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4667"|"POLEY COW PEN"|"01-JAN-2014 00:00:00"|""|""|""
"4670"|"QUINTETTE LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4671"|"RANDOLPH LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4672"|"RED BEACH LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4673"|"REES LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4674"|"REEVES LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4675"|"LAKE ROSALIE"|"01-JAN-2014 00:00:00"|""|""|""
"4676"|"LAKE ROY"|"01-JAN-2014 00:00:00"|""|""|""
"4678"|"LAKE RUNNYMEDE"|"01-JAN-2014 00:00:00"|""|""|""
"4679"|"SADDLE BAG LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4680"|"SADDLEBAGS LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4681"|"LAKE SAINT CHARLES"|"01-JAN-2014 00:00:00"|""|""|""
"4682"|"SAINT GEORGE LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4683"|"SAND HAMMOCK POND"|"01-JAN-2014 00:00:00"|""|""|""
"4684"|"SAND HOLE"|"01-JAN-2014 00:00:00"|""|""|""
"4685"|"SANDERS POND"|"01-JAN-2014 00:00:00"|""|""|""
"4686"|"SAPP LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4687"|"SAXON LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4688"|"SEABOARD POND"|"01-JAN-2014 00:00:00"|""|""|""
"4689"|"LAKE SEARCY"|"01-JAN-2014 00:00:00"|""|""|""
"4690"|"LAKE SENTINEL"|"01-JAN-2014 00:00:00"|""|""|""
"4691"|"SEVENMILE LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4692"|"SHARPES LAKE"|"01-JAN-2014 00:00:00"|""|""|""
"4693"|"SHEPHERD LAKE"|"01-JAN-2014 00:00:00"|""|""|""
