Season,Date,Region,County,Harvest,Reef,ReefID,Lat,Long,ReefHeight_m,HeightDistance_m,ReefSlope,Location,TransectLength_m,RandomTransectLocation,Collected,CollectionName,Clusters_#/m^2,TotalCrownConchs_#/m^2,LiveCrownConch_#/m^2,LiveCover_%,ShellCover_%,BoxCover_%,SubstrateCover_%,OtherCover_%,Notes
S16,8/17/2016,Salt Run,St Johns,N,SR86,SR86,29.894552,-81.28753,0.65,3.25,0.2,Ridge,27,13,Y,S16SR86R13,14,0,0,28,27,NA,45,0,
S16,8/17/2016,Salt Run,St Johns,N,SR86,SR86,29.894552,-81.28753,0.65,3.25,0.2,Ridge,27,17,Y,S16SR86R17,19,0,0,30,25,NA,45,0,
S16,8/17/2016,Salt Run,St Johns,N,SR86,SR86,29.894552,-81.28753,0.65,3.25,0.2,Ridge,27,19,N,NA,23,0,0,31,25,NA,44,0,
S16,8/17/2016,Salt Run,St Johns,N,SR86,SR86,29.894552,-81.28753,0.65,3.25,0.2,Ridge,27,25,Y,S16SR86R25,19,0,0,38,18,NA,44,0,
S16,8/22/2016,Guana River,St Johns,N,GR1,GR1,30.01622,-81.32779,0.91,3.75,0.242666667,Ridge,85,19,N,NA,20,0,0,33,33,NA,29,5,%other - mussels
S16,8/22/2016,Guana River,St Johns,N,GR1,GR1,30.01622,-81.32779,0.91,3.75,0.242666667,Ridge,85,23,Y,S16GR1R23,21,0,0,39,46,NA,12,3,%other - mussels
S16,8/22/2016,Guana River,St Johns,N,GR1,GR1,30.01622,-81.32779,0.91,3.75,0.242666667,Ridge,85,24,N,NA,24,0,0,39,42,NA,19,1,%other - mussels
S16,8/22/2016,Guana River,St Johns,N,GR1,GR1,30.01622,-81.32779,0.91,3.75,0.242666667,Ridge,85,43,Y,S16GR1R43,15,0,0,33,24,NA,43,0,
S16,8/22/2016,Guana River,St Johns,N,GR1,GR1,30.01622,-81.32779,0.91,3.75,0.242666667,Ridge,85,59,Y,S16GR1R59,17,0,0,28,21,NA,51,0,
S16,8/22/2016,Guana River,St Johns,N,GR1,GR1,30.01622,-81.32779,0.91,3.75,0.242666667,Ridge,85,69,N,NA,7,0,0,27,22,NA,51,0,
S16,8/22/2016,Guana River,St Johns,N,GR61,GR61,29.984102,-81.325864,0.82,4.19,0.195704057,Ridge,22,7,Y,S16GR61R7,20,0,0,51,43,NA,6,0,
S16,8/22/2016,Guana River,St Johns,N,GR61,GR61,29.984102,-81.325864,0.82,4.19,0.195704057,Ridge,22,8,N,NA,17,0,0,62,30,NA,8,0,
S16,8/22/2016,Guana River,St Johns,N,GR61,GR61,29.984102,-81.325864,0.82,4.19,0.195704057,Ridge,22,9,Y,S16GR61R9,14,0,0,44,54,NA,2,0,
S16,8/22/2016,Guana River,St Johns,N,GR61,GR61,29.984102,-81.325864,0.82,4.19,0.195704057,Ridge,22,11,Y,S16GR61R11,13,0,0,26,66,NA,28,0,
S16,8/22/2016,Guana River,St Johns,N,GR61,GR61,29.984102,-81.325864,0.82,4.19,0.195704057,Ridge,22,20,N,NA,7,0,0,38,47,NA,14,1,%other - mussels
S16,8/22/2016,Guana River,St Johns,N,GR61,GR61,29.984102,-81.325864,0.82,4.19,0.195704057,Ridge,22,21,N,NA,11,0,0,40,48,NA,12,0,
S16,8/22/2016,Guana River,St Johns,N,GR87,GR87,29.996129,-81.322495,1.02,4.96,0.205645161,Ridge,34,13,N,NA,9,1,0,16,28,NA,56,0,
S16,8/22/2016,Guana River,St Johns,N,GR87,GR87,29.996129,-81.322495,1.02,4.96,0.205645161,Ridge,34,14,N,NA,10,0,0,23,36,NA,41,0,
S16,8/22/2016,Guana River,St Johns,N,GR87,GR87,29.996129,-81.322495,1.02,4.96,0.205645161,Ridge,34,18,N,NA,7,0,0,26,54,NA,20,0,
S16,8/22/2016,Guana River,St Johns,N,GR87,GR87,29.996129,-81.322495,1.02,4.96,0.205645161,Ridge,34,21,Y,S16GR87R21,1,0,0,9,58,NA,33,0,
S16,8/22/2016,Guana River,St Johns,N,GR87,GR87,29.996129,-81.322495,1.02,4.96,0.205645161,Ridge,34,22,Y,S16GR87R22,5,0,0,6,51,NA,43,0,
S16,8/22/2016,Guana River,St Johns,N,GR87,GR87,29.996129,-81.322495,1.02,4.96,0.205645161,Ridge,34,29,Y,S16GR87R29,13,0,0,13,20,NA,67,0,
S16,8/23/2016,Guana River,St Johns,N,GR24,GR24,30.01708,-81.326712,0.88,4.22,0.208530806,Ridge,12,0,Y,S16GR24R0,12,0,0,30,34,NA,36,0,Few footprints in cover quadrat
S16,8/23/2016,Guana River,St Johns,N,GR24,GR24,30.01708,-81.326712,0.88,4.22,0.208530806,Ridge,12,1,N,NA,11,0,0,35,38,NA,25,2,%other - mussels
S16,8/23/2016,Guana River,St Johns,N,GR24,GR24,30.01708,-81.326712,0.88,4.22,0.208530806,Ridge,12,2,N,NA,13,0,0,31,33,NA,35,1,%other - mussels
S16,8/23/2016,Guana River,St Johns,N,GR24,GR24,30.01708,-81.326712,0.88,4.22,0.208530806,Ridge,12,4,Y,S16GR24R4,17,0,0,40,23,NA,34,3,%other - mussels
S16,8/23/2016,Guana River,St Johns,N,GR24,GR24,30.01708,-81.326712,0.88,4.22,0.208530806,Ridge,12,6,N,NA,15,0,0,41,21,NA,38,0,
S16,8/23/2016,Guana River,St Johns,N,GR24,GR24,30.01708,-81.326712,0.88,4.22,0.208530806,Ridge,12,11,Y,S16GR24R11,17,0,0,42,20,NA,34,4,%other - mussels
S16,8/23/2016,Guana River,St Johns,N,GR8,GR8A,30.01969,-81.328395,0.725,4.64,0.15625,Ridge,40,2,Y,S16GR8R2,21,0,0,33,35,NA,29,3,%other - mussels; large area in middle of cover quadrat with no oysters/dead patch
S16,8/23/2016,Guana River,St Johns,N,GR8,GR8A,30.01969,-81.328395,0.725,4.64,0.15625,Ridge,40,14,N,NA,12,0,0,29,12,NA,59,0,
S16,8/23/2016,Guana River,St Johns,N,GR8,GR8A,30.01969,-81.328395,0.725,4.64,0.15625,Ridge,40,16,Y,S16GR8R16,16,0,0,36,25,NA,38,1,%other - mussels
S16,8/23/2016,Guana River,St Johns,N,GR8,GR8A,30.01969,-81.328395,0.725,4.64,0.15625,Ridge,40,20,N,NA,15,0,0,29,17,NA,54,0,
S16,8/23/2016,Guana River,St Johns,N,GR8,GR8A,30.01969,-81.328395,0.725,4.64,0.15625,Ridge,40,29,Y,S16GR8R29,20,0,0,29,20,NA,51,0,
S16,8/23/2016,Guana River,St Johns,N,GR8,GR8A,30.01969,-81.328395,0.725,4.64,0.15625,Ridge,40,38,N,NA,16,0,0,35,24,NA,39,2,%other - mussels
S16,8/24/2016,Guana River,St Johns,N,GR32,GR32,30.017611,-81.326335,0.62,3.84,0.161458333,Ridge,11,1,Y,S16GR32R1,8,0,0,25,30,NA,45,0,
S16,8/24/2016,Guana River,St Johns,N,GR32,GR32,30.017611,-81.326335,0.62,3.84,0.161458333,Ridge,11,3,N,NA,10,0,0,26,28,NA,42,4,%other - mussels
S16,8/24/2016,Guana River,St Johns,N,GR32,GR32,30.017611,-81.326335,0.62,3.84,0.161458333,Ridge,11,4,N,NA,11,0,0,24,32,NA,42,2,%other - mussels
S16,8/24/2016,Guana River,St Johns,N,GR32,GR32,30.017611,-81.326335,0.62,3.84,0.161458333,Ridge,11,6,Y,S16GR32R6,8,0,0,25,43,NA,32,0,
S16,8/24/2016,Guana River,St Johns,N,GR32,GR32,30.017611,-81.326335,0.62,3.84,0.161458333,Ridge,11,7,Y,S16GR32R7,9,0,0,23,39,NA,37,1,%other - mussels
S16,8/24/2016,Guana River,St Johns,N,GR32,GR32,30.017611,-81.326335,0.62,3.84,0.161458333,Ridge,11,9,N,NA,15,0,0,27,16,NA,53,4,%other - mussels
S16,8/24/2016,Guana River,St Johns,N,GR37,GR37,30.008551,-81.324333,0.7,2.95,0.237288136,Ridge,12,4,N,NA,15,0,0,13,29,NA,58,0,
S16,8/24/2016,Guana River,St Johns,N,GR37,GR37,30.008551,-81.324333,0.7,2.95,0.237288136,Ridge,12,5,Y,S16GR37R5,12,0,0,11,25,NA,64,0,
S16,8/24/2016,Guana River,St Johns,N,GR37,GR37,30.008551,-81.324333,0.7,2.95,0.237288136,Ridge,12,6,N,NA,12,0,0,10,37,NA,53,0,
S16,8/24/2016,Guana River,St Johns,N,GR37,GR37,30.008551,-81.324333,0.7,2.95,0.237288136,Ridge,12,8,N,NA,10,0,0,22,11,NA,67,0,
S16,8/24/2016,Guana River,St Johns,N,GR37,GR37,30.008551,-81.324333,0.7,2.95,0.237288136,Ridge,12,10,Y,S16GR37R10,14,0,0,20,20,NA,60,0,
S16,8/24/2016,Guana River,St Johns,N,GR37,GR37,30.008551,-81.324333,0.7,2.95,0.237288136,Ridge,12,11,Y,S16GR37R11,12,0,0,26,14,NA,60,0,Footprints in cover quadrat- only in mud
S16,8/24/2016,Guana River,St Johns,N,GR51,GR51,30.015104,-81.327155,0.665,5.34,0.124531835,Ridge,18,3,N,NA,18,0,0,23,10,NA,67,0,
S16,8/24/2016,Guana River,St Johns,N,GR51,GR51,30.015104,-81.327155,0.665,5.34,0.124531835,Ridge,18,6,Y,S16GR51R6,21,0,0,36,11,NA,53,0,
S16,8/24/2016,Guana River,St Johns,N,GR51,GR51,30.015104,-81.327155,0.665,5.34,0.124531835,Ridge,18,10,N,NA,14,0,0,30,22,NA,48,0,
S16,8/24/2016,Guana River,St Johns,N,GR51,GR51,30.015104,-81.327155,0.665,5.34,0.124531835,Ridge,18,13,Y,S16GR51R13,15,0,0,34,25,NA,38,3,%other - mussels
S16,8/24/2016,Guana River,St Johns,N,GR51,GR51,30.015104,-81.327155,0.665,5.34,0.124531835,Ridge,18,14,Y,S16GR51R14,14,0,0,30,30,NA,38,2,%other - mussels
S16,8/24/2016,Guana River,St Johns,N,GR51,GR51,30.015104,-81.327155,0.665,5.34,0.124531835,Ridge,18,16,N,NA,12,0,0,15,61,NA,23,1,%other - mussels
S16,8/24/2016,Guana River,St Johns,N,GR78,GR78,30.014551,-81.326826,0.7,5.35,0.130841121,Ridge,13,1,Y,S16GR78R1,15,0,0,37,15,NA,48,0,
S16,8/24/2016,Guana River,St Johns,N,GR78,GR78,30.014551,-81.326826,0.7,5.35,0.130841121,Ridge,13,2,Y,S16GR78R2,16,0,0,25,8,NA,67,0,
S16,8/24/2016,Guana River,St Johns,N,GR78,GR78,30.014551,-81.326826,0.7,5.35,0.130841121,Ridge,13,5,N,NA,14,0,0,27,11,NA,62,0,
S16,8/24/2016,Guana River,St Johns,N,GR78,GR78,30.014551,-81.326826,0.7,5.35,0.130841121,Ridge,13,10,N,NA,10,0,0,25,12,NA,63,0,
S16,8/24/2016,Guana River,St Johns,N,GR78,GR78,30.014551,-81.326826,0.7,5.35,0.130841121,Ridge,13,11,N,NA,11,0,0,24,22,NA,52,2,%other - mussels
S16,8/24/2016,Guana River,St Johns,N,GR78,GR78,30.014551,-81.326826,0.7,5.35,0.130841121,Ridge,13,12,Y,S16GR78R12,15,0,0,32,10,NA,57,1,%other - mussels
S16,8/26/2016,St Augustine,St Johns,N,SA441,SA441,29.8622,-81.311768,0.66,6.25,0.1056,Ridge,5,0,Y,S16SA441R0,18,0,0,34,15,NA,51,0,
S16,8/26/2016,St Augustine,St Johns,N,SA441,SA441,29.8622,-81.311768,0.66,6.25,0.1056,Ridge,5,1,Y,S16SA441R1,15,0,0,32,16,NA,52,0,
S16,8/26/2016,St Augustine,St Johns,N,SA441,SA441,29.8622,-81.311768,0.66,6.25,0.1056,Ridge,5,2,N,NA,15,0,0,28,19,NA,53,0,
S16,8/26/2016,St Augustine,St Johns,N,SA441,SA441,29.8622,-81.311768,0.66,6.25,0.1056,Ridge,5,3,N,NA,18,0,0,29,14,NA,57,0,
S16,8/26/2016,St Augustine,St Johns,N,SA441,SA441,29.8622,-81.311768,0.66,6.25,0.1056,Ridge,5,4,Y,S16SA441R4,25,0,0,20,5,NA,75,0,"Nikki stepped in cover quadrat, looked like only in mud not on oysters"
S16,8/26/2016,St Augustine,St Johns,N,SA443,SA443,29.86334,-81.31026,0.26,2.57,0.101167315,Ridge,8,0,N,NA,21,0,0,30,67,NA,3,0,
S16,8/26/2016,St Augustine,St Johns,N,SA443,SA443,29.86334,-81.31026,0.26,2.57,0.101167315,Ridge,8,1,N,NA,8,0,0,18,82,NA,0,0,
S16,8/26/2016,St Augustine,St Johns,N,SA443,SA443,29.86334,-81.31026,0.26,2.57,0.101167315,Ridge,8,4,Y,S16SA443R4,8,0,0,26,65,NA,7,2,"%Other - 1 clam, 1 mussel"
S16,8/26/2016,St Augustine,St Johns,N,SA443,SA443,29.86334,-81.31026,0.26,2.57,0.101167315,Ridge,8,5,Y,S16SA443R5,8,0,0,22,73,NA,4,1,%Other - 1 mussel
S16,8/26/2016,St Augustine,St Johns,N,SA443,SA443,29.86334,-81.31026,0.26,2.57,0.101167315,Ridge,8,6,N,NA,16,0,0,27,69,NA,4,0,
S16,8/26/2016,St Augustine,St Johns,N,SA443,SA443,29.86334,-81.31026,0.26,2.57,0.101167315,Ridge,8,7,Y,S16SA443R7,13,0,0,34,57,NA,9,0,
S16,8/26/2016,St Augustine,St Johns,N,SA497,SA497,29.900737,-81.310643,0.6,6.45,0.093023256,Ridge,13,0,Y,S16SA497R0,22,0,0,27,25,NA,48,0,
S16,8/26/2016,St Augustine,St Johns,N,SA497,SA497,29.900737,-81.310643,0.6,6.45,0.093023256,Ridge,13,5,N,NA,16,0,0,24,17,NA,59,0,
S16,8/26/2016,St Augustine,St Johns,N,SA497,SA497,29.900737,-81.310643,0.6,6.45,0.093023256,Ridge,13,6,Y,S16SA497R6,24,0,0,21,32,NA,47,0,
S16,8/26/2016,St Augustine,St Johns,N,SA497,SA497,29.900737,-81.310643,0.6,6.45,0.093023256,Ridge,13,7,Y,S16SA497R7,12,0,0,25,22,NA,53,0,
S16,8/26/2016,St Augustine,St Johns,N,SA497,SA497,29.900737,-81.310643,0.6,6.45,0.093023256,Ridge,13,10,N,NA,6,0,0,18,39,NA,43,0,
S16,8/26/2016,St Augustine,St Johns,N,SA497,SA497,29.900737,-81.310643,0.6,6.45,0.093023256,Ridge,13,11,N,NA,5,0,0,7,30,NA,63,0,
S16,8/26/2016,St Augustine,St Johns,N,SANR1,SANR1,29.90174,-81.3103,0.76,4.27,0.177985948,Ridge,37,6,N,NA,5,0,0,14,85,NA,1,0,
S16,8/26/2016,St Augustine,St Johns,N,SANR1,SANR1,29.90174,-81.3103,0.76,4.27,0.177985948,Ridge,37,9,Y,S16SANR1R9,6,0,0,10,90,NA,0,0,
S16,8/26/2016,St Augustine,St Johns,N,SANR1,SANR1,29.90174,-81.3103,0.76,4.27,0.177985948,Ridge,37,13,Y,S16SANR1R13,7,0,0,21,75,NA,3,1,%Other - 1 clam  
S16,8/26/2016,St Augustine,St Johns,N,SANR1,SANR1,29.90174,-81.3103,0.76,4.27,0.177985948,Ridge,37,17,N,NA,12,0,0,19,81,NA,0,0,
S16,8/26/2016,St Augustine,St Johns,N,SANR1,SANR1,29.90174,-81.3103,0.76,4.27,0.177985948,Ridge,37,23,Y,S16SANR1R23,13,0,0,23,73,NA,4,0,
S16,8/26/2016,St Augustine,St Johns,N,SANR1,SANR1,29.90174,-81.3103,0.76,4.27,0.177985948,Ridge,37,36,N,NA,8,0,0,12,86,NA,2,0,
S16,8/26/2016,St Augustine,St Johns,N,SANR2,SANR2,29.887356,-81.299881,0.5,1.8,0.277777778,Ridge,10,1,Y,S16SANR2R1,9,0,0,14,28,NA,58,0,
S16,8/26/2016,St Augustine,St Johns,N,SANR2,SANR2,29.887356,-81.299881,0.5,1.8,0.277777778,Ridge,10,2,Y,S16SANR2R2,15,0,0,21,17,NA,62,0,
S16,8/26/2016,St Augustine,St Johns,N,SANR2,SANR2,29.887356,-81.299881,0.5,1.8,0.277777778,Ridge,10,3,N,NA,10,0,0,21,12,NA,67,0,
S16,8/26/2016,St Augustine,St Johns,N,SANR2,SANR2,29.887356,-81.299881,0.5,1.8,0.277777778,Ridge,10,4,N,NA,11,0,0,23,11,NA,66,0,
S16,8/26/2016,St Augustine,St Johns,N,SANR2,SANR2,29.887356,-81.299881,0.5,1.8,0.277777778,Ridge,10,5,Y,S16SANR2R5,11,0,0,9,20,NA,71,0,
S16,8/26/2016,St Augustine,St Johns,N,SANR2,SANR2,29.887356,-81.299881,0.5,1.8,0.277777778,Ridge,10,9,N,NA,13,0,0,11,22,NA,67,0,
S16,9/6/2016,Guana River,St Johns,N,GR60,GR60,29.98415,-81.32509,0.85,4.4,0.193181818,Ridge,11,0,N,NA,18,0,0,41,50,NA,9,0,
S16,9/6/2016,Guana River,St Johns,N,GR60,GR60,29.98415,-81.32509,0.85,4.4,0.193181818,Ridge,11,1,N,NA,14,0,0,25,69,NA,6,0,
S16,9/6/2016,Guana River,St Johns,N,GR60,GR60,29.98415,-81.32509,0.85,4.4,0.193181818,Ridge,11,2,Y,S16GR60R2,12,0,0,31,67,NA,2,0,
S16,9/6/2016,Guana River,St Johns,N,GR60,GR60,29.98415,-81.32509,0.85,4.4,0.193181818,Ridge,11,3,N,NA,13,0,0,25,72,NA,2,1,%other - mussels
S16,9/6/2016,Guana River,St Johns,N,GR60,GR60,29.98415,-81.32509,0.85,4.4,0.193181818,Ridge,11,4,Y,S16GR60R4,14,0,0,33,65,NA,2,0,
S16,9/6/2016,Guana River,St Johns,N,GR60,GR60,29.98415,-81.32509,0.85,4.4,0.193181818,Ridge,11,10,Y,S16GR60R10,21,0,0,56,35,NA,9,0,
S16,9/6/2016,Guana River,St Johns,N,GR62,GR62,29.987982,-81.322413,0.87,5.9,0.147457627,Ridge,11,1,N,NA,22,0,0,40,52,NA,8,0,
S16,9/6/2016,Guana River,St Johns,N,GR62,GR62,29.987982,-81.322413,0.87,5.9,0.147457627,Ridge,11,2,Y,S16GR62R2,13,0,0,32,61,NA,7,0,
S16,9/6/2016,Guana River,St Johns,N,GR62,GR62,29.987982,-81.322413,0.87,5.9,0.147457627,Ridge,11,5,Y,S16GR62R5,19,0,0,48,44,NA,8,0,
S16,9/6/2016,Guana River,St Johns,N,GR62,GR62,29.987982,-81.322413,0.87,5.9,0.147457627,Ridge,11,7,N,NA,15,0,0,26,66,NA,8,0,
S16,9/6/2016,Guana River,St Johns,N,GR62,GR62,29.987982,-81.322413,0.87,5.9,0.147457627,Ridge,11,8,N,NA,14,0,0,36,55,NA,9,0,
S16,9/6/2016,Guana River,St Johns,N,GR62,GR62,29.987982,-81.322413,0.87,5.9,0.147457627,Ridge,11,9,Y,S16GR62R9,13,0,0,33,49,NA,18,0,
S16,9/6/2016,Guana River,St Johns,N,GR73,GR73,30.001874,-81.324451,1.12,5.6,0.2,Ridge,13,0,Y,S16GR73R0,4,0,0,17,66,NA,17,0,
S16,9/6/2016,Guana River,St Johns,N,GR73,GR73,30.001874,-81.324451,1.12,5.6,0.2,Ridge,13,3,Y,S16GR73R3,4,0,0,11,82,NA,7,0,
S16,9/6/2016,Guana River,St Johns,N,GR73,GR73,30.001874,-81.324451,1.12,5.6,0.2,Ridge,13,4,N,NA,5,0,0,21,59,NA,20,0,
S16,9/6/2016,Guana River,St Johns,N,GR73,GR73,30.001874,-81.324451,1.12,5.6,0.2,Ridge,13,9,Y,S16GR73R9,7,0,0,27,32,NA,41,0,
S16,9/6/2016,Guana River,St Johns,N,GR73,GR73,30.001874,-81.324451,1.12,5.6,0.2,Ridge,13,11,N,NA,7,0,0,24,48,NA,27,1,%other - mussels
S16,9/6/2016,Guana River,St Johns,N,GR73,GR73,30.001874,-81.324451,1.12,5.6,0.2,Ridge,13,12,N,NA,16,0,0,37,32,NA,31,0,
S16,9/7/2016,Guana River,St Johns,N,GR43,GR43,30.008648,-81.325788,0.725,5.15,0.140776699,Ridge,11,0,Y,S16GR43R0,11,0,0,23,22,NA,55,0,
S16,9/7/2016,Guana River,St Johns,N,GR43,GR43,30.008648,-81.325788,0.725,5.15,0.140776699,Ridge,11,1,N,NA,13,0,0,21,34,NA,45,0,
S16,9/7/2016,Guana River,St Johns,N,GR43,GR43,30.008648,-81.325788,0.725,5.15,0.140776699,Ridge,11,4,N,NA,13,0,0,27,33,NA,40,0,
S16,9/7/2016,Guana River,St Johns,N,GR43,GR43,30.008648,-81.325788,0.725,5.15,0.140776699,Ridge,11,7,N,NA,19,0,0,31,23,NA,46,0,
S16,9/7/2016,Guana River,St Johns,N,GR43,GR43,30.008648,-81.325788,0.725,5.15,0.140776699,Ridge,11,8,Y,S16GR43R8,22,0,0,25,38,NA,37,0,
S16,9/7/2016,Guana River,St Johns,N,GR43,GR43,30.008648,-81.325788,0.725,5.15,0.140776699,Ridge,11,9,Y,S16GR43R9,26,0,0,27,35,NA,38,0,
S16,9/7/2016,Guana River,St Johns,N,GR5,GR5A,29.9846,-81.323988,0.45,4.8,0.09375,Ridge,10,0,Y,S16GR5R0,11,0,0,26,35,NA,39,0,
S16,9/7/2016,Guana River,St Johns,N,GR5,GR5A,29.9846,-81.323988,0.45,4.8,0.09375,Ridge,10,1,N,NA,19,0,0,37,31,NA,32,0,
S16,9/7/2016,Guana River,St Johns,N,GR5,GR5A,29.9846,-81.323988,0.45,4.8,0.09375,Ridge,10,2,Y,S16GR5R2,17,0,0,38,32,NA,30,0,
S16,9/7/2016,Guana River,St Johns,N,GR5,GR5A,29.9846,-81.323988,0.45,4.8,0.09375,Ridge,10,4,N,NA,18,0,0,39,50,NA,11,0,
S16,9/7/2016,Guana River,St Johns,N,GR5,GR5A,29.9846,-81.323988,0.45,4.8,0.09375,Ridge,10,5,Y,S16GR5R5,19,0,0,51,46,NA,3,0,
S16,9/7/2016,Guana River,St Johns,N,GR5,GR5A,29.9846,-81.323988,0.45,4.8,0.09375,Ridge,10,8,N,NA,10,0,0,40,51,NA,9,0,
S16,9/7/2016,Guana River,St Johns,N,GR65,GR65,29.988342,-81.320945,0.725,4.4,0.164772727,Ridge,43,3,N,NA,17,0,0,29,63,NA,8,0,
S16,9/7/2016,Guana River,St Johns,N,GR65,GR65,29.988342,-81.320945,0.725,4.4,0.164772727,Ridge,43,6,Y,S16GR65R6,10,0,0,26,73,NA,1,0,
S16,9/7/2016,Guana River,St Johns,N,GR65,GR65,29.988342,-81.320945,0.725,4.4,0.164772727,Ridge,43,12,N,NA,10,0,0,34,62,NA,4,0,
S16,9/7/2016,Guana River,St Johns,N,GR65,GR65,29.988342,-81.320945,0.725,4.4,0.164772727,Ridge,43,20,Y,S16GR65R20,7,0,0,25,71,NA,4,0,
S16,9/7/2016,Guana River,St Johns,N,GR65,GR65,29.988342,-81.320945,0.725,4.4,0.164772727,Ridge,43,27,N,NA,8,0,0,42,47,NA,11,0,
S16,9/7/2016,Guana River,St Johns,N,GR65,GR65,29.988342,-81.320945,0.725,4.4,0.164772727,Ridge,43,42,Y,S16GR65R42,9,0,0,28,67,NA,5,0,
S16,9/8/2016,St Augustine,St Johns,N,SA47,SA47,29.910555,-81.324867,0.82,2.8,0.292857143,Ridge,10,1,Y,S16SA47R1,12,0,0,26,37,NA,37,0,
S16,9/8/2016,St Augustine,St Johns,N,SA47,SA47,29.910555,-81.324867,0.82,2.8,0.292857143,Ridge,10,2,N,NA,14,0,0,31,34,NA,35,0,
S16,9/8/2016,St Augustine,St Johns,N,SA47,SA47,29.910555,-81.324867,0.82,2.8,0.292857143,Ridge,10,3,N,NA,19,0,0,29,32,NA,39,0,
S16,9/8/2016,St Augustine,St Johns,N,SA47,SA47,29.910555,-81.324867,0.82,2.8,0.292857143,Ridge,10,4,N,NA,13,0,0,31,38,NA,31,0,
S16,9/8/2016,St Augustine,St Johns,N,SA47,SA47,29.910555,-81.324867,0.82,2.8,0.292857143,Ridge,10,6,Y,S16SA47R6,10,0,0,27,50,NA,23,0,
S16,9/8/2016,St Augustine,St Johns,N,SA47,SA47,29.910555,-81.324867,0.82,2.8,0.292857143,Ridge,10,7,Y,S16SA47R7,12,0,0,13,41,NA,46,0,
S16,9/8/2016,St Augustine,St Johns,N,SA50,SA50,29.909705,-81.325019,0.67,3.4,0.197058824,Ridge,15,4,N,NA,20,0,0,38,45,NA,17,0,
S16,9/8/2016,St Augustine,St Johns,N,SA50,SA50,29.909705,-81.325019,0.67,3.4,0.197058824,Ridge,15,6,N,NA,15,0,0,37,40,NA,23,0,
S16,9/8/2016,St Augustine,St Johns,N,SA50,SA50,29.909705,-81.325019,0.67,3.4,0.197058824,Ridge,15,7,N,NA,21,0,0,43,40,NA,17,0,
S16,9/8/2016,St Augustine,St Johns,N,SA50,SA50,29.909705,-81.325019,0.67,3.4,0.197058824,Ridge,15,8,Y,S16SA50R8,18,0,0,20,45,NA,35,0,
S16,9/8/2016,St Augustine,St Johns,N,SA50,SA50,29.909705,-81.325019,0.67,3.4,0.197058824,Ridge,15,9,Y,S16SA50R9,21,0,0,29,43,NA,28,0,
S16,9/8/2016,St Augustine,St Johns,N,SA50,SA50,29.909705,-81.325019,0.67,3.4,0.197058824,Ridge,15,12,Y,S16SA50R12,19,0,0,26,36,NA,38,0,
S16,9/8/2016,St Augustine,St Johns,N,SA56,SA56,29.910401,-81.323846,0.84,4.64,0.181034483,Ridge,12,1,N,NA,20,0,0,43,22,NA,35,0,
S16,9/8/2016,St Augustine,St Johns,N,SA56,SA56,29.910401,-81.323846,0.84,4.64,0.181034483,Ridge,12,4,N,NA,18,0,0,32,39,NA,28,1,%other - mussels
S16,9/8/2016,St Augustine,St Johns,N,SA56,SA56,29.910401,-81.323846,0.84,4.64,0.181034483,Ridge,12,6,N,NA,16,0,0,33,30,NA,37,0,
S16,9/8/2016,St Augustine,St Johns,N,SA56,SA56,29.910401,-81.323846,0.84,4.64,0.181034483,Ridge,12,9,N,NA,22,0,0,33,15,NA,52,0,
S16,9/8/2016,St Augustine,St Johns,N,SA56,SA56,29.910401,-81.323846,0.84,4.64,0.181034483,Ridge,12,10,N,NA,23,0,0,28,17,NA,55,0,
S16,9/8/2016,St Augustine,St Johns,N,SA56,SA56,29.910401,-81.323846,0.84,4.64,0.181034483,Ridge,12,11,N,NA,15,0,0,19,23,NA,58,0,
S16,9/8/2016,St Augustine,St Johns,N,SA62,SA62,29.911163,-81.325696,0.89,2.9,0.306896552,Ridge,12,1,N,NA,16,0,0,40,18,NA,42,0,
S16,9/8/2016,St Augustine,St Johns,N,SA62,SA62,29.911163,-81.325696,0.89,2.9,0.306896552,Ridge,12,2,Y,S16SA62R2,19,0,0,29,6,NA,65,0,
S16,9/8/2016,St Augustine,St Johns,N,SA62,SA62,29.911163,-81.325696,0.89,2.9,0.306896552,Ridge,12,3,Y,S16SA62R3,49,0,0,28,13,NA,59,0,
S16,9/8/2016,St Augustine,St Johns,N,SA62,SA62,29.911163,-81.325696,0.89,2.9,0.306896552,Ridge,12,4,Y,S16SA62R4,22,0,0,38,19,NA,43,0,
S16,9/8/2016,St Augustine,St Johns,N,SA62,SA62,29.911163,-81.325696,0.89,2.9,0.306896552,Ridge,12,5,N,NA,20,0,0,37,30,NA,33,0,
S16,9/8/2016,St Augustine,St Johns,N,SA62,SA62,29.911163,-81.325696,0.89,2.9,0.306896552,Ridge,12,9,N,NA,19,0,0,24,26,NA,49,1,%other - mussels
S16,9/9/2016,St Augustine,St Johns,N,SA295,SA295,29.90562,-81.32293,0.6,5.25,0.114285714,Ridge,13,0,Y,S16SA295R0,26,0,0,39,50,NA,10,1,%other - mussels
S16,9/9/2016,St Augustine,St Johns,N,SA295,SA295,29.90562,-81.32293,0.6,5.25,0.114285714,Ridge,13,2,Y,S16SA295R2,27,0,0,38,47,NA,12,3,%other - mussels
